Notations cycliques des matrices de transition simples
Matrice de transition simple 130,"(6,8)"
Matrice de transition simple 131,"(5,6)"
Matrice de transition simple 132,"(3,4)(5,7)"
Matrice de transition simple 133,"(7,8)"
Matrice de transition simple 134,"(6,8)"
Matrice de transition simple 135,"(2,4,7,8)"
Matrice de transition simple 136,"(6,8)"
Matrice de transition simple 137,"(7,8)"
Matrice de transition simple 138,"(1,2)(6,8)"
Matrice de transition simple 139,"(5,6)"
Matrice de transition simple 140,"(6,8)"
Matrice de transition simple 141,"(2,4)(5,6)"
Matrice de transition simple 142,"(5,7)"
Matrice de transition simple 143,"(7,8)"
Matrice de transition simple 144,"(2,7,4)"
Matrice de transition simple 145,"(6,8)"
Matrice de transition simple 146,"(7,8)"
Matrice de transition simple 147,"(1,2)(6,8)"
Matrice de transition simple 148,"(5,6)"
Matrice de transition simple 149,"(5,7)"
Matrice de transition simple 150,"(1,3)(7,8)"
Matrice de transition simple 151,"(5,7)"
Matrice de transition simple 152,"(5,6)"
Matrice de transition simple 153,"(1,8,6,2)"
Matrice de transition simple 154,"(5,7)"
Matrice de transition simple 155,"(5,6)"
Matrice de transition simple 156,"(1,3)(5,7)"
Matrice de transition simple 157,"(5,6)"
Matrice de transition simple 158,"(5,7)"
Matrice de transition simple 159,"(1,2)(5,6)"
Matrice de transition simple 160,"(6,8)"
Matrice de transition simple 161,"(7,8)"
Matrice de transition simple 162,"(1,7,5,3)"
Matrice de transition simple 163,"(5,6)"
Matrice de transition simple 164,"(5,7)"
Matrice de transition simple 165,"(1,2)(5,6)"
Matrice de transition simple 166,"(6,8)"
Matrice de transition simple 167,"(7,8)"
Matrice de transition simple 168,"(2,4)(6,8)"
Matrice de transition simple 169,"(7,8)"
Matrice de transition simple 170,"(5,7)"
Matrice de transition simple 171,"(3,5,7,4)"
Matrice de transition simple 172,"(7,8)"
Matrice de transition simple 173,"(5,7)"
Matrice de transition simple 174,"(2,4)(5,6)"
Matrice de transition simple 175,"(6,8)"
Matrice de transition simple 176,"(7,8)"
Matrice de transition simple 177,"(1,2)(6,8)"
Matrice de transition simple 178,"(5,6)"
Matrice de transition simple 179,"(6,8)"
Matrice de transition simple 180,"(2,4,8,7)"
Matrice de transition simple 181,"(6,8)"
Matrice de transition simple 182,"(5,6)"
Matrice de transition simple 183,"(1,2)(5,7)"
Matrice de transition simple 184,"(5,6)"
Matrice de transition simple 185,"(6,8)"
Matrice de transition simple 186,"(2,4)(5,6)"
Matrice de transition simple 187,"(6,8)"
Matrice de transition simple 188,"(7,8)"
Matrice de transition simple 189,"(3,4,8,7)"
Matrice de transition simple 190,"(6,8)"
Matrice de transition simple 191,"(5,6)"
Matrice de transition simple 192,"(2,4)(5,7)"
Matrice de transition simple 193,"(5,6)"
Matrice de transition simple 194,"(5,7)"
Matrice de transition simple 195,"(3,4)(7,8)"
Matrice de transition simple 196,"(5,7)"
Matrice de transition simple 197,"(7,8)"
Matrice de transition simple 198,"(2,4,7,5)"
Matrice de transition simple 199,"(5,6)"
Matrice de transition simple 200,"(5,7)"
Matrice de transition simple 201,"(1,2)(7,8)"
Matrice de transition simple 202,"(5,7)"
Matrice de transition simple 203,"(5,6)"
Matrice de transition simple 204,"(2,4)(6,8)"
Matrice de transition simple 205,"(5,6)"
Matrice de transition simple 206,"(6,8)"
Matrice de transition simple 207,"(3,4,8,7)"
Matrice de transition simple 208,"(6,8)"
Matrice de transition simple 209,"(5,6)"
Matrice de transition simple 210,"(1,3)(5,7)"
Matrice de transition simple 211,"(5,6)"
Matrice de transition simple 212,"(5,7)"
Matrice de transition simple 213,"(1,2)(5,6)"
Matrice de transition simple 214,"(5,7)"
Matrice de transition simple 215,"(5,6)"
Matrice de transition simple 216,"(1,3,6,8)"
Matrice de transition simple 217,"(5,6)"
Matrice de transition simple 218,"(5,7)"
Matrice de transition simple 219,"(3,4)(7,8)"
Matrice de transition simple 220,"(6,8)"
Matrice de transition simple 221,"(5,6)"
Matrice de transition simple 222,"(1,3)(5,7)"
Matrice de transition simple 223,"(5,6)"
Matrice de transition simple 224,"(6,8)"
Matrice de transition simple 225,"(3,4,7,8)"
Matrice de transition simple 226,"(6,8)"
Matrice de transition simple 227,"(5,6)"
Matrice de transition simple 228,"(1,3)(6,8)"
Matrice de transition simple 229,"(7,8)"
Matrice de transition simple 230,"(6,8)"
Matrice de transition simple 231,"(1,2)(5,6)"
Matrice de transition simple 232,"(5,7)"
Matrice de transition simple 233,"(7,8)"
Matrice de transition simple 234,"(3,4,8,7)"
Matrice de transition simple 235,"(5,7)"
Matrice de transition simple 236,"(5,6)"
Matrice de transition simple 237,"(1,3)(5,7)"
Matrice de transition simple 238,"(5,6)"
Matrice de transition simple 239,"(6,8)"
Matrice de transition simple 240,"(3,4)(5,6)"
Matrice de transition simple 241,"(6,8)"
Matrice de transition simple 242,"(5,6)"
Matrice de transition simple 243,"(2,4,5,7)"
Matrice de transition simple 244,"(7,8)"
Matrice de transition simple 245,"(6,8)"
Matrice de transition simple 246,"(1,2)(5,6)"
Matrice de transition simple 247,"(6,8)"
Matrice de transition simple 248,"(7,8)"
Matrice de transition simple 249,"(1,3)(6,8)"
Matrice de transition simple 250,"(5,6)"
Matrice de transition simple 251,"(5,7)"
Matrice de transition simple 252,"(3,7,8,4)"
Matrice de transition simple 253,"(5,7)"
Matrice de transition simple 254,"(5,6)"
Matrice de transition simple 255,"(2,4)(5,7)"
Matrice de transition simple 256,"(5,6)"
Matrice de transition simple 257,"(5,7)"
Matrice de transition simple 258,"(3,4)(5,6)"
Matrice de transition simple 259,"(5,7)"
Matrice de transition simple 260,"(5,6)"
Matrice de transition simple 261,"(1,3,5,6)"
Matrice de transition simple 262,"(5,7)"
Matrice de transition simple 263,"(5,6)"
Matrice de transition simple 264,"(1,2)(6,8)"
Matrice de transition simple 265,"(5,6)"
Matrice de transition simple 266,"(6,8)"
Matrice de transition simple 267,"(1,3)(7,8)"
Matrice de transition simple 268,"(5,7)"
Matrice de transition simple 269,"(7,8)"
Matrice de transition simple 270,"(1,3,8,6)"
Matrice de transition simple 271,"(5,6)"
Matrice de transition simple 272,"(5,7)"
Matrice de transition simple 273,"(1,2)(7,8)"
Matrice de transition simple 274,"(6,8)"
Matrice de transition simple 275,"(7,8)"
Matrice de transition simple 276,"(1,3)(6,8)"
Matrice de transition simple 277,"(5,6)"
Matrice de transition simple 278,"(5,7)"
Matrice de transition simple 279,"(3,4,5,6)"
Matrice de transition simple 280,"(6,8)"
Matrice de transition simple 281,"(5,6)"
Matrice de transition simple 282,"(1,3)(6,8)"
Matrice de transition simple 283,"(5,6)"
Matrice de transition simple 284,"(5,7)"
Matrice de transition simple 285,"(3,4)(5,6)"
Matrice de transition simple 286,"(6,8)"
Matrice de transition simple 287,"(5,6)"
Matrice de transition simple 288,"(1,3,6,8)"
Matrice de transition simple 289,"(7,8)"
Matrice de transition simple 290,"(6,8)"
Matrice de transition simple 291,"(1,2)(5,6)"
Matrice de transition simple 292,"(6,8)"
Matrice de transition simple 293,"(5,6)"
Matrice de transition simple 294,"(1,3)(6,8)"
Matrice de transition simple 295,"(7,8)"
Matrice de transition simple 296,"(6,8)"
Matrice de transition simple 297,"(3,6,5,4)"
Matrice de transition simple 298,"(5,7)"
Matrice de transition simple 299,"(5,6)"
Matrice de transition simple 300,"(2,4)(5,7)"
Matrice de transition simple 301,"(5,6)"
Matrice de transition simple 302,"(6,8)"
Matrice de transition simple 303,"(1,2)(7,8)"
Matrice de transition simple 304,"(5,7)"
Matrice de transition simple 305,"(7,8)"
Matrice de transition simple 306,"(2,5,7,4)"
Matrice de transition simple 307,"(7,8)"
Matrice de transition simple 308,"(6,8)"
Matrice de transition simple 309,"(1,2)(7,8)"
Matrice de transition simple 310,"(6,8)"
Matrice de transition simple 311,"(7,8)"
Matrice de transition simple 312,"(1,3)(5,7)"
Matrice de transition simple 313,"(5,6)"
Matrice de transition simple 314,"(5,7)"
Matrice de transition simple 315,"(1,8,7,2)"
Matrice de transition simple 316,"(5,7)"
Matrice de transition simple 317,"(5,6)"
Matrice de transition simple 318,"(2,4)(5,7)"
Matrice de transition simple 319,"(7,8)"
Matrice de transition simple 320,"(6,8)"
Matrice de transition simple 321,"(3,4)(7,8)"
Matrice de transition simple 322,"(6,8)"
Matrice de transition simple 323,"(7,8)"
Matrice de transition simple 324,"(3,4,7)"
Matrice de transition simple 325,"(5,7)"
Matrice de transition simple 326,"(5,6)"
Matrice de transition simple 327,"(1,2)(6,8)"
Matrice de transition simple 328,"(5,6)"
Matrice de transition simple 329,"(6,8)"
Matrice de transition simple 330,"(1,3)(5,6)"
Matrice de transition simple 331,"(6,8)"
Matrice de transition simple 332,"(5,6)"
Matrice de transition simple 333,"(2,6,8,4)"
Matrice de transition simple 334,"(6,8)"
Matrice de transition simple 335,"(5,6)"
Matrice de transition simple 336,"(3,4)(6,8)"
Matrice de transition simple 337,"(7,8)"
Matrice de transition simple 338,"(5,7)"
Matrice de transition simple 339,"(1,3)(7,8)"
Matrice de transition simple 340,"(6,8)"
Matrice de transition simple 341,"(5,6)"
Matrice de transition simple 342,"(3,4,5,7)"
Matrice de transition simple 343,"(7,8)"
Matrice de transition simple 344,"(6,8)"
Matrice de transition simple 345,"(1,3)(5,6)"
Matrice de transition simple 346,"(5,7)"
Matrice de transition simple 347,"(5,6)"
Matrice de transition simple 348,"(3,4)(5,7)"
Matrice de transition simple 349,"(7,8)"
Matrice de transition simple 350,"(6,8)"
Matrice de transition simple 351,"(1,7,8,3)"
Matrice de transition simple 352,"(5,6)"
Matrice de transition simple 353,"(6,8)"
Matrice de transition simple 354,"(1,2)(7,8)"
Matrice de transition simple 355,"(6,8)"
Matrice de transition simple 356,"(7,8)"
Matrice de transition simple 357,"(1,3)(5,7)"
Matrice de transition simple 358,"(7,8)"
Matrice de transition simple 359,"(6,8)"
Matrice de transition simple 360,"(1,8,7,2)"
Matrice de transition simple 361,"(5,7)"
Matrice de transition simple 362,"(5,6)"
Matrice de transition simple 363,"(1,3)(5,7)"
Matrice de transition simple 364,"(7,8)"
Matrice de transition simple 365,"(5,7)"
Matrice de transition simple 366,"(3,4)(5,6)"
Matrice de transition simple 367,"(6,8)"
Matrice de transition simple 368,"(5,6)"
Matrice de transition simple 369,"(1,3,8,6)"
Matrice de transition simple 370,"(7,8)"
Matrice de transition simple 371,"(6,8)"
Matrice de transition simple 372,"(3,4)(5,6)"
Matrice de transition simple 373,"(5,7)"
Matrice de transition simple 374,"(7,8)"
Matrice de transition simple 375,"(2,4)(5,7)"
Matrice de transition simple 376,"(7,8)"
Matrice de transition simple 377,"(5,7)"
Matrice de transition simple 378,"(3,4,8,6)"
Matrice de transition simple 379,"(7,8)"
Matrice de transition simple 380,"(5,7)"
Matrice de transition simple 381,"(1,3)(7,8)"
Matrice de transition simple 382,"(6,8)"
Matrice de transition simple 383,"(7,8)"
Matrice de transition simple 384,"(1,2)(6,8)"
Matrice de transition simple 385,"(5,6)"
Matrice de transition simple 386,"(6,8)"
