new_method_p_layer_circuit_720,new_method_censored_circuit_720
52.864,50.65600000000001
57.00800000000006,53.967999999999996
55.280000000000015,59.568
55.967999999999996,52.800000000000004
54.65599999999997,49.26400000000004
56.73600000000001,58.912000000000006
51.29600000000005,56.49599999999999
56.63999999999998,48.272000000000006
46.30399999999997,53.03999999999998
47.90400000000004,56.28799999999998
44.95999999999998,45.29599999999996
49.85599999999999,57.24799999999999
49.680000000000014,49.53599999999998
48.20799999999994,48.15999999999994
49.712000000000046,52.30399999999995
56.431999999999974,49.53600000000002
48.89600000000003,50.01600000000004
46.208000000000006,48.224000000000025
55.00799999999997,48.080000000000055
50.43199999999997,50.04800000000002
43.44000000000001,46.60799999999998
42.671999999999976,46.911999999999956
43.28000000000001,41.68000000000003
46.75200000000004,45.199999999999996
45.20000000000004,42.464000000000034
47.44000000000001,39.66400000000003
41.18399999999993,46.23999999999997
41.76,49.96799999999997
39.583999999999996,38.448000000000015
41.568000000000005,43.168000000000006
39.983999999999995,42.83199999999998
45.488000000000014,40.81600000000005
41.64800000000002,43.45600000000005
44.48000000000001,39.96799999999998
34.44800000000008,45.135999999999996
39.12000000000005,39.96800000000009
38.70400000000003,39.77599999999999
37.551999999999964,35.26400000000001
39.552000000000056,42.671999999999954
40.86399999999999,39.53599999999997
34.08,40.09600000000002
40.68800000000002,42.91200000000004
39.039999999999985,41.37599999999995
35.74399999999998,37.02399999999999
34.67200000000006,38.30400000000003
36.336000000000034,39.424000000000014
37.21600000000003,35.328000000000024
38.17600000000005,42.22400000000002
41.83999999999999,33.23199999999997
31.264000000000003,33.119999999999926
32.864000000000004,34.528000000000006
32.76800000000002,34.528000000000006
34.67199999999999,33.79199999999998
35.18399999999999,36.992000000000004
31.488000000000028,31.520000000000014
34.81599999999998,31.104000000000042
27.744000000000057,26.576000000000022
28.672000000000008,28.71999999999999
26.127999999999997,23.84000000000004
17.008000000000024,23.728000000000016
18.048,15.823999999999995
17.92,19.98399999999998
12.336000000000013,15.888000000000012
