Notations cycliques des matrices de transition simples
Matrice de transition simple 1,"(5,8)"
Matrice de transition simple 2,"(6,8)"
Matrice de transition simple 3,"(1,4)(5,8)"
Matrice de transition simple 4,"(6,8)"
Matrice de transition simple 5,"(6,7)"
Matrice de transition simple 6,"(2,4)(6,8)"
Matrice de transition simple 7,"(6,7)"
Matrice de transition simple 8,"(6,8)"
Matrice de transition simple 9,"(1,6,7,4)"
Matrice de transition simple 10,"(5,7)"
Matrice de transition simple 11,"(5,8)"
Matrice de transition simple 12,"(2,4)(6,8)"
Matrice de transition simple 13,"(5,8)"
Matrice de transition simple 14,"(6,8)"
Matrice de transition simple 15,"(1,4)(5,8)"
Matrice de transition simple 16,"(5,7)"
Matrice de transition simple 17,"(5,8)"
Matrice de transition simple 18,"(2,6,8,4)"
Matrice de transition simple 19,"(5,8)"
Matrice de transition simple 20,"(6,8)"
Matrice de transition simple 21,"(1,4)(5,8)"
Matrice de transition simple 22,"(6,8)"
Matrice de transition simple 23,"(5,8)"
Matrice de transition simple 24,"(1,3)(5,7)"
Matrice de transition simple 25,"(5,8)"
Matrice de transition simple 26,"(6,8)"
Matrice de transition simple 27,"(2,3,7,6)"
Matrice de transition simple 28,"(6,8)"
Matrice de transition simple 29,"(6,7)"
Matrice de transition simple 30,"(2,4)(5,7)"
Matrice de transition simple 31,"(6,7)"
Matrice de transition simple 32,"(6,8)"
Matrice de transition simple 33,"(2,3)(5,8)"
Matrice de transition simple 34,"(6,8)"
Matrice de transition simple 35,"(5,8)"
Matrice de transition simple 36,"(2,4,8,6)"
Matrice de transition simple 37,"(5,8)"
Matrice de transition simple 38,"(6,8)"
Matrice de transition simple 39,"(1,4)(6,7)"
Matrice de transition simple 40,"(5,7)"
Matrice de transition simple 41,"(5,8)"
Matrice de transition simple 42,"(2,4)(6,8)"
Matrice de transition simple 43,"(6,7)"
Matrice de transition simple 44,"(6,8)"
Matrice de transition simple 45,"(2,6,7,3)"
Matrice de transition simple 46,"(6,8)"
Matrice de transition simple 47,"(5,8)"
Matrice de transition simple 48,"(2,4)(6,8)"
Matrice de transition simple 49,"(5,8)"
Matrice de transition simple 50,"(5,7)"
Matrice de transition simple 51,"(2,3)(6,7)"
Matrice de transition simple 52,"(6,8)"
Matrice de transition simple 53,"(6,7)"
Matrice de transition simple 54,"(1,3,7,6)"
Matrice de transition simple 55,"(5,8)"
Matrice de transition simple 56,"(6,8)"
Matrice de transition simple 57,"(2,3)(5,8)"
Matrice de transition simple 58,"(6,8)"
Matrice de transition simple 59,"(6,7)"
Matrice de transition simple 60,"(1,3)(5,7)"
Matrice de transition simple 61,"(5,8)"
Matrice de transition simple 62,"(6,8)"
Matrice de transition simple 63,"(2,3,8,5)"
Matrice de transition simple 64,"(6,8)"
Matrice de transition simple 65,"(5,8)"
Matrice de transition simple 66,"(1,3)(5,7)"
Matrice de transition simple 67,"(6,7)"
Matrice de transition simple 68,"(6,8)"
Matrice de transition simple 69,"(1,4)(6,7)"
Matrice de transition simple 70,"(5,7)"
Matrice de transition simple 71,"(5,8)"
Matrice de transition simple 72,"(2,7,5,4)"
Matrice de transition simple 73,"(5,8)"
Matrice de transition simple 74,"(5,7)"
Matrice de transition simple 75,"(2,3)(5,8)"
Matrice de transition simple 76,"(5,7)"
Matrice de transition simple 77,"(5,8)"
Matrice de transition simple 78,"(2,4)(5,7)"
Matrice de transition simple 79,"(5,8)"
Matrice de transition simple 80,"(6,8)"
Matrice de transition simple 81,"(1,4,5,8)"
Matrice de transition simple 82,"(5,7)"
Matrice de transition simple 83,"(6,7)"
Matrice de transition simple 84,"(2,4)(5,7)"
Matrice de transition simple 85,"(6,7)"
Matrice de transition simple 86,"(6,8)"
Matrice de transition simple 87,"(1,4)(5,8)"
Matrice de transition simple 88,"(6,8)"
Matrice de transition simple 89,"(5,8)"
Matrice de transition simple 90,"(1,6,8,3)"
Matrice de transition simple 91,"(6,7)"
Matrice de transition simple 92,"(5,7)"
Matrice de transition simple 93,"(2,3)(6,7)"
Matrice de transition simple 94,"(6,8)"
Matrice de transition simple 95,"(5,8)"
Matrice de transition simple 96,"(1,3)(5,7)"
Matrice de transition simple 97,"(6,7)"
Matrice de transition simple 98,"(6,8)"
Matrice de transition simple 99,"(2,5,8,3)"
Matrice de transition simple 100,"(5,8)"
Matrice de transition simple 101,"(5,7)"
Matrice de transition simple 102,"(1,3)(5,8)"
Matrice de transition simple 103,"(6,8)"
Matrice de transition simple 104,"(6,7)"
Matrice de transition simple 105,"(2,3)(6,8)"
Matrice de transition simple 106,"(5,8)"
Matrice de transition simple 107,"(6,8)"
Matrice de transition simple 108,"(2,4,7,6)"
Matrice de transition simple 109,"(6,8)"
Matrice de transition simple 110,"(5,8)"
Matrice de transition simple 111,"(1,4)(6,8)"
Matrice de transition simple 112,"(6,7)"
Matrice de transition simple 113,"(5,7)"
Matrice de transition simple 114,"(1,3)(5,8)"
Matrice de transition simple 115,"(6,8)"
Matrice de transition simple 116,"(6,7)"
Matrice de transition simple 117,"(1,4,7,5)"
Matrice de transition simple 118,"(5,8)"
Matrice de transition simple 119,"(6,8)"
Matrice de transition simple 120,"(1,3)(6,7)"
Matrice de transition simple 121,"(6,8)"
Matrice de transition simple 122,"(6,7)"
Matrice de transition simple 123,"(2,3)(5,7)"
Matrice de transition simple 124,"(5,8)"
Matrice de transition simple 125,"(6,8)"
Matrice de transition simple 126,"(1,3,8,5)"
Matrice de transition simple 127,"(5,7)"
Matrice de transition simple 128,"(6,7)"
Matrice de transition simple 129,"(1,3)(6,8)"
Matrice de transition simple 130,"(5,8)"
Matrice de transition simple 131,"(5,7)"
Matrice de transition simple 132,"(1,4)(6,7)"
Matrice de transition simple 133,"(6,8)"
Matrice de transition simple 134,"(5,8)"
Matrice de transition simple 135,"(1,6,8,3)"
Matrice de transition simple 136,"(6,7)"
Matrice de transition simple 137,"(5,7)"
Matrice de transition simple 138,"(2,3)(5,8)"
Matrice de transition simple 139,"(5,7)"
Matrice de transition simple 140,"(5,8)"
Matrice de transition simple 141,"(1,3)(6,8)"
Matrice de transition simple 142,"(6,7)"
Matrice de transition simple 143,"(6,8)"
Matrice de transition simple 144,"(2,3,5,7)"
Matrice de transition simple 145,"(6,8)"
Matrice de transition simple 146,"(5,8)"
Matrice de transition simple 147,"(1,4)(5,7)"
Matrice de transition simple 148,"(5,8)"
Matrice de transition simple 149,"(5,7)"
Matrice de transition simple 150,"(1,3)(5,8)"
Matrice de transition simple 151,"(5,7)"
Matrice de transition simple 152,"(6,7)"
Matrice de transition simple 153,"(1,4,6,7)"
Matrice de transition simple 154,"(5,7)"
Matrice de transition simple 155,"(5,8)"
Matrice de transition simple 156,"(1,3)(6,8)"
Matrice de transition simple 157,"(6,7)"
Matrice de transition simple 158,"(6,8)"
Matrice de transition simple 159,"(1,4)(5,8)"
Matrice de transition simple 160,"(6,8)"
Matrice de transition simple 161,"(5,8)"
Matrice de transition simple 162,"(1,3,8,6)"
Matrice de transition simple 163,"(6,7)"
Matrice de transition simple 164,"(5,7)"
Matrice de transition simple 165,"(1,4)(6,7)"
Matrice de transition simple 166,"(6,8)"
Matrice de transition simple 167,"(5,8)"
Matrice de transition simple 168,"(2,4)(6,8)"
Matrice de transition simple 169,"(5,8)"
Matrice de transition simple 170,"(6,8)"
Matrice de transition simple 171,"(2,5,8,3)"
Matrice de transition simple 172,"(6,7)"
Matrice de transition simple 173,"(5,7)"
Matrice de transition simple 174,"(1,3)(6,7)"
Matrice de transition simple 175,"(5,7)"
Matrice de transition simple 176,"(6,7)"
Matrice de transition simple 177,"(2,3)(5,7)"
Matrice de transition simple 178,"(5,8)"
Matrice de transition simple 179,"(6,8)"
Matrice de transition simple 180,"(2,4,8,5)"
Matrice de transition simple 181,"(5,7)"
Matrice de transition simple 182,"(5,8)"
Matrice de transition simple 183,"(1,4)(5,7)"
Matrice de transition simple 184,"(5,8)"
Matrice de transition simple 185,"(6,8)"
Matrice de transition simple 186,"(2,4)(5,8)"
Matrice de transition simple 187,"(6,8)"
Matrice de transition simple 188,"(6,7)"
Matrice de transition simple 189,"(2,7,5,3)"
Matrice de transition simple 190,"(5,7)"
Matrice de transition simple 191,"(5,8)"
Matrice de transition simple 192,"(2,4)(6,8)"
Matrice de transition simple 193,"(5,8)"
Matrice de transition simple 194,"(6,8)"
Matrice de transition simple 195,"(2,3)(6,7)"
Matrice de transition simple 196,"(6,8)"
Matrice de transition simple 197,"(6,7)"
Matrice de transition simple 198,"(2,8,6,4)"
Matrice de transition simple 199,"(5,8)"
Matrice de transition simple 200,"(6,8)"
Matrice de transition simple 201,"(2,3)(5,8)"
Matrice de transition simple 202,"(5,7)"
Matrice de transition simple 203,"(5,8)"
Matrice de transition simple 204,"(1,3)(5,7)"
Matrice de transition simple 205,"(5,8)"
Matrice de transition simple 206,"(5,7)"
Matrice de transition simple 207,"(2,8,5,3)"
Matrice de transition simple 208,"(5,7)"
Matrice de transition simple 209,"(5,8)"
Matrice de transition simple 210,"(2,4)(5,7)"
Matrice de transition simple 211,"(6,7)"
Matrice de transition simple 212,"(6,8)"
Matrice de transition simple 213,"(1,4)(6,7)"
Matrice de transition simple 214,"(6,8)"
Matrice de transition simple 215,"(6,7)"
Matrice de transition simple 216,"(2,8,6,4)"
Matrice de transition simple 217,"(6,7)"
Matrice de transition simple 218,"(5,7)"
Matrice de transition simple 219,"(1,4)(5,8)"
Matrice de transition simple 220,"(5,7)"
Matrice de transition simple 221,"(6,7)"
Matrice de transition simple 222,"(2,4)(5,7)"
Matrice de transition simple 223,"(6,7)"
Matrice de transition simple 224,"(6,8)"
Matrice de transition simple 225,"(1,4,7,6)"
Matrice de transition simple 226,"(6,8)"
Matrice de transition simple 227,"(5,8)"
Matrice de transition simple 228,"(2,4)(6,8)"
Matrice de transition simple 229,"(6,7)"
Matrice de transition simple 230,"(5,7)"
