new_method_p_layer_circuit_64,new_method_censored_circuit_64
61.52349070975009,60.18375355581075
59.17847264752785,61.93783118303635
60.7504494392594,58.65253681178524
60.3267653976621,60.562691491218075
60.86085092488899,61.60242231953291
59.90154685782077,59.400285702713575
59.14331996196879,60.604670020595634
59.0207521650273,59.44841334083035
60.26712695080338,59.03589127878904
58.075349193365255,59.955142280544294
60.087317253161835,59.61999090378335
59.694843906794766,58.33340477269684
59.46467733050749,57.01956483264816
60.16391709681894,58.139861452206354
59.41790080478778,59.11031330387075
59.15539200473522,57.05021823631139
59.551851956927166,58.70885533829083
58.571957222504565,57.259647364245
58.79407459833169,57.332578002800254
58.10565049732122,57.95689432756909
58.033725930225174,56.7940678118675
58.21507889046491,57.311295903553834
58.99162072567309,56.96202665676822
58.36586736861856,55.913384509772655
57.606258986483226,54.786018150355595
58.37484143995199,57.219161457801306
56.053196210022804,55.261775628333886
56.97789432386245,54.43374776828373
58.10455494833936,55.43208422184915
55.54405439191778,55.03917847782018
55.55148464062201,54.03149568130645
55.833635223879035,54.15489535394838
54.37234031998541,55.03208532676966
53.72306693710029,53.67559865701387
55.43835944035601,54.13249458633121
54.308818747959414,53.75900215948377
53.09241920372248,51.719392360575604
53.6549345971981,51.16909212806614
52.09027684890501,52.07886738104198
55.05898963383295,51.61647030155041
51.585185240018816,51.111411362696415
51.92162287912264,51.76859188510351
50.720258743077515,48.30719727469882
52.11845554417853,48.81160513595456
50.99585267276233,48.78054691105065
50.984556005830036,50.098640441912075
50.253003611359674,49.4279200075794
49.85680201683418,47.11652823102229
48.691198594879445,48.509032257475084
48.29178776837925,47.69887009576266
49.2997493653942,46.265545421087836
47.80346595753234,45.743448566705425
45.89410230382633,45.495156196282515
46.254701636640675,45.6914336767092
46.19035098301452,44.11909095504997
44.75058022915057,44.866492921489225
44.308481306936905,42.858697035679555
43.08670157891853,41.51586850305938
43.67685146670563,41.59444809918828
41.500376013278135,40.11172931488224
41.15902550156041,38.349800644471046
41.97387780248535,38.54524453729917
39.688596022646685,36.11207549026078
39.89676057073661,35.96362198140734
39.13376217488474,34.79444160549264
38.113808495974276,34.88171132286124
38.65930612452603,33.59277529202474
37.80506428444285,34.41691851585698
37.40012582531169,34.23037676556553
36.30961014563081,32.422293621887135
36.04835833837091,32.6823628793678
33.56124671921846,31.977806243287507
34.190666337257646,31.7314692953424
33.03003075644485,31.04490644468085
32.60565457347231,31.256073964563228
32.064838956770785,30.46872824471721
31.49682635820141,31.67619315663333
30.835814083623962,29.755804589391328
30.395171823749944,31.01900160721872
28.612478860247315,29.250589424276132
26.758993428520448,30.16687030592082
27.117636389466668,29.892315968328667
26.432969459721072,28.046399601351233
25.568105289905017,28.937681144204372
24.19150806472966,27.988929381481586
23.08834041113359,27.19556017429746
23.580090653272073,27.446980870393713
23.05899090291866,27.680444825780434
22.55744822335226,27.274823881275346
22.061784825397925,25.524280715315665
21.344714806511913,26.46248848593076
22.111218190175805,25.3851253904001
21.77575111267502,26.173518163263264
20.691633781104073,26.722207012222572
21.62524452806448,25.324878642471035
19.10924992742882,25.88147127610347
19.943106953549623,25.674456853716936
20.364781331332203,23.990118082581184
19.47849872872351,24.666082043362362
19.438190034748075,24.693783725308165
18.698329041828092,23.72851292193703
18.543805051949533,23.771075320942064
18.606517559890122,22.849703125699484
18.01583029842735,23.07641295920994
16.895706410143593,22.675372892180466
