new_method_p_layer_circuit_128,new_method_censored_circuit_128
60.95815997723044,60.8978389703512
61.341095684207104,59.844209276281916
59.64627450843197,59.24866440794922
60.217561713177176,60.682691392210494
59.19852690527269,60.661886406734915
60.315757417229996,58.47999783812594
59.84831270681127,59.16814264482538
57.2362547788357,59.56444212962117
59.975006820853636,60.12855882925131
59.78257114445383,60.51309565923388
58.24020968076928,58.81441367410615
57.112776206946556,58.40506582127811
58.744453189404375,57.63796883220459
57.65730022758282,57.036746464691035
57.75452125957855,57.63634125784904
55.8162671152161,56.5201872203037
57.48269680633645,57.52081248312123
54.330062251055175,58.1669271951836
55.6622838265277,56.477816046171846
57.15194282901323,56.57521843096963
55.13730740239591,57.34597944152502
56.199226766843616,56.594223738673236
53.24541420587623,57.14071372659832
56.34218237706189,54.984276653811875
51.673168121890924,53.628016121834605
54.31388957855476,54.472694706687584
55.784403135621766,54.872165886345286
52.983158191263705,52.50697516817112
52.12756484065072,54.07237823110967
52.82868356312042,52.69707513590622
51.90560416002838,51.83391982584418
53.912026430805575,53.83081483143103
51.67725910494852,52.18342444559754
50.467902963643766,51.660854077492935
51.01738817725036,50.486458606013024
49.26580595884069,49.90545243076407
49.665036161118856,48.806433550893175
49.812948917356735,48.517777975369896
50.44237887992758,49.73006889829517
48.41620186611037,49.792400365736725
48.6632708662222,49.40867138619534
47.947279776977,48.195579183774974
45.75876140777051,47.959478543169226
47.47582399787558,47.56753113740678
47.187562091003244,46.676314899025925
45.307532185847236,48.99196663711127
44.05249783232393,46.750731523405065
43.97948488672294,46.47661855483398
42.49994903074712,45.01699447192103
41.38174474328592,46.931882150674085
41.426511085181076,47.374855915984554
40.745999140741425,44.559923208456794
39.80940366383968,45.33369264598472
38.69132294126412,44.17987769888291
37.24740158342492,44.73591176531393
37.0513112669498,42.616969072900346
35.31079061103418,42.56860373255338
34.347716458480406,43.02637602505955
34.69048247270075,41.11670629441922
32.91712800447296,40.86539651861449
31.214104635223986,40.31792022810786
30.851585304679645,41.343110701200686
30.77453023470307,38.61569339395096
29.891115685439694,37.89495575680069
28.54194057016331,37.63285554885506
29.165147016169293,36.67189034891557
28.80268716559841,35.563477890874196
27.776979788493332,35.11190560489465
26.829765970692186,33.81468773623304
26.11475251174761,33.49376207961385
24.59950457759212,32.99626562329008
25.24794193213417,31.054892956825732
24.392802770873857,30.701841672062937
24.44695367575885,29.860583560185557
24.57003976974306,30.21303836589725
23.34604628494204,29.112303677342844
22.922437420428285,28.142832836044125
22.126033656391026,27.84018085911125
21.423281586992875,27.412969870145595
20.062331382677407,27.13548522402856
20.16400680194737,26.37310434512641
18.61661224151395,26.2342939890839
18.847525850815693,25.988990706013784
16.90229529088503,25.763021000067955
17.053740891650698,24.128167767735956
15.45787097908241,25.102818051855074
15.869672953267548,24.870622847913435
15.213142520196751,24.46189586784741
13.762369758501217,24.214305294600308
14.546142399227307,23.433052020922982
14.508266653295816,23.41110769951118
13.02604427994606,22.445265239727
13.022911811449655,22.463025487795512
12.525645510128053,22.546434704773976
12.282752703440172,21.862758930952573
11.441819216920422,21.54377344786595
11.509257823513133,20.38634704988697
11.810981741377322,20.635892083076982
10.982116066139378,20.1024266031541
11.080725365184623,20.341818402950686
10.310684316744517,19.248358892331982
10.22704467686053,19.72680164110395
10.150489364908386,19.246177994746006
10.000136453889576,19.239095569013287
9.889607997919896,18.263425592586128
10.16095116913404,18.394281945579618
9.866000372068498,18.493097258142118
9.472562045348479,18.017779215843756
8.923908107290544,17.53247216856627
8.825101653016073,17.770112235934665
8.153750537873526,16.88267202764515
9.042776652899729,16.758105908055903
8.07216897841704,16.383386642509826
8.12725640773605,16.13914578305962
8.104071687926355,15.536658404662973
8.237864875656275,15.404872230738595
7.643042609617791,14.870735376300933
7.804565120764659,14.886520151553759
7.694466336995885,14.405054220437098
7.636176014702434,14.663517205725054
7.707755031037982,14.662139131137348
7.67414879438771,14.813345887135256
7.640223309302381,13.89732968271149
7.871217564973348,13.861261636506248
7.643907309850425,14.121810096578406
7.689111942066001,13.992907745355922
7.744220230607472,13.449265830741007
7.662376167027252,13.530297993050658
7.75028676013866,13.060615994091535
7.573277236076538,13.217348240643911
7.218034423486452,13.148595269609809
7.382608046475764,12.822581632651463
7.367930903817715,13.084782003512402
7.6231435243385635,12.52308255653195
7.025389561468995,12.744489240758575
7.525859523704957,12.847835502028786
7.400639567331206,12.346805084663654
7.8861137091977245,12.069508949030306
7.450249744397425,12.014604096452404
7.132508831851885,12.107675020123953
7.366641037479181,11.897790693431078
7.195028825767184,11.794897779040088
7.22522672701303,11.328016583511324
7.154018232761985,11.10305978830178
7.415814688014143,11.244573478919678
7.135956558546383,10.886404577250492
7.033314886761031,10.757666416320635
6.757993015618956,10.980178497121955
7.406224458972349,10.869378020512627
7.164338347778775,11.021726176298712
7.145781734499939,10.965174635233918
6.711164481833903,10.369040905313117
7.083599238256158,10.55756677456223
6.814758827755915,10.5267130242033
6.799513680919153,10.242675580029898
6.542489492664847,10.153580406480959
6.9279621071176365,10.06759139713685
6.245984734045463,10.33191058501867
6.411384282809974,10.279483544089778
6.342381288866264,10.075372782845914
6.5123167390730945,9.949133813447094
6.525160927817093,10.115129243432614
6.167843563316103,10.023507018537945
6.3911801822658525,10.08136549889807
6.306458542653164,10.271797540601558
6.205150930168174,10.066665237523011
5.992471617186173,10.210661142913164
6.130816089084968,10.002203426100618
5.777144154335312,9.99846867754692
5.878298019911239,9.852883525275725
5.799453298135931,10.216277047023656
5.756750779594109,9.840236707631998
5.976536418390341,9.75488359973436
5.864779450611226,10.11646016517297
6.078908991955957,10.193997541644801
5.771243533217303,9.84017068107406
6.010323606398371,9.873616819445093
5.851883958704847,9.700470454805753
5.883007131937422,9.918340144358943
6.117166091282688,9.823266591119188
5.979149166866642,9.76352512365277
5.735910566789125,10.009000275992147
5.966757718700055,9.868793162616793
6.0877667033742355,9.840698267029836
5.8275654869432545,9.818608937896482
6.083052304156508,9.69329731740324
6.039558139516089,9.759773782978394
5.724246913986226,9.6285385347139
5.950471114110738,9.906525926329195
5.99821560767221,9.642907387191613
5.956230907709484,9.6122870886939
5.80844099011464,9.708822248829811
6.220200559951202,9.711868115310606
6.081275950338243,9.641884538303811
5.954240656653048,9.845755582274997
6.033989962558006,9.46930007570689
6.095227453789405,9.88252390511175
6.026164808039732,9.4767699780673
5.852920551850838,9.50408268440254
5.918837316253585,9.650840171886056
