new_method_p_layer_circuit_128,new_method_censored_circuit_128
0.0,0.0
0.0,0.0
0.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
