Notations cycliques des matrices de transition
Matrice 181,"(1,4)"
Matrice 182,"(2,4)"
Matrice 183,"(1,4,6)"
Matrice 184,"(1,3)"
Matrice 185,"(2,3)"
Matrice 186,"(1,3,6)"
Matrice 187,"(2,3)"
Matrice 188,"(2,4)"
Matrice 189,"(2,6,3)"
Matrice 190,"(1,3)"
Matrice 191,"(2,3)"
Matrice 192,"(2,4,6)"
Matrice 193,"(2,3)"
Matrice 194,"(1,3)"
Matrice 195,"(2,5,4,6)"
Matrice 196,"(1,3)"
Matrice 197,"(2,3)"
Matrice 198,"(1,6,3)"
Matrice 199,"(1,4)"
Matrice 200,"(2,4)"
Matrice 201,"(1,4,6)"
Matrice 202,"(2,4)"
Matrice 203,"(2,3)"
Matrice 204,"(2,4,6)"
Matrice 205,"(2,3)"
Matrice 206,"(2,4)"
Matrice 207,"(3,8)(4,6,7)"
Matrice 208,"(6,7)"
Matrice 209,"(6,8)"
Matrice 210,"(1,7,6)"
Matrice 211,"(6,8)"
Matrice 212,"(5,8)"
Matrice 213,"(1,8,6)"
Matrice 214,"(6,7)"
Matrice 215,"(6,8)"
Matrice 216,"(3,5,4,6,7)"
Matrice 217,"(2,3)"
Matrice 218,"(1,3)"
Matrice 219,"(2,3,7)"
Matrice 220,"(1,3)"
Matrice 221,"(1,4)"
Matrice 222,"(2,8,4)"
Matrice 223,"(1,4)"
Matrice 224,"(2,4)"
Matrice 225,"(1,4,8,6)(2,7)"
Matrice 226,"(2,3)"
Matrice 227,"(1,3)"
Matrice 228,"(2,8,3)"
Matrice 229,"(1,3)"
Matrice 230,"(1,4)"
Matrice 231,"(1,8,3)"
Matrice 232,"(1,4)"
Matrice 233,"(2,4)"
Matrice 234,"(1,4,8)"
Matrice 235,"(1,3)"
Matrice 236,"(1,4)"
Matrice 237,"(2,8,4)"
Matrice 238,"(2,3)"
Matrice 239,"(1,3)"
Matrice 240,"(1,7)(3,8)"
Matrice 241,"(2,4)"
Matrice 242,"(2,3)"
Matrice 243,"(2,4,7)"
Matrice 244,"(1,4)"
Matrice 245,"(1,3)"
Matrice 246,"(1,7,4)"
Matrice 247,"(1,3)"
Matrice 248,"(1,4)"
Matrice 249,"(2,4,7)"
Matrice 250,"(2,3)"
Matrice 251,"(2,4)"
Matrice 252,"(3,6)(4,7,5)"
Matrice 253,"(5,7)"
Matrice 254,"(5,8)"
Matrice 255,"(1,8,6)"
Matrice 256,"(5,8)"
Matrice 257,"(5,7)"
Matrice 258,"(1,8,5)"
Matrice 259,"(5,7)"
Matrice 260,"(5,8)"
Matrice 261,"(1,8,2,7,5)"
Matrice 262,"(5,7)"
Matrice 263,"(5,8)"
Matrice 264,"(1,7,5)"
Matrice 265,"(5,8)"
Matrice 266,"(6,8)"
Matrice 267,"(2,6,7)"
Matrice 268,"(5,7)"
Matrice 269,"(6,7)"
Matrice 270,"(1,7,2,4,8,6)"
Matrice 271,"(1,3)"
Matrice 272,"(2,3)"
Matrice 273,"(2,5,4)"
Matrice 274,"(1,4)"
Matrice 275,"(2,4)"
Matrice 276,"(2,3,5)"
Matrice 277,"(1,3)"
Matrice 278,"(1,4)"
Matrice 279,"(1,5,3)"
Matrice 280,"(1,4)"
Matrice 281,"(1,3)"
Matrice 282,"(2,3,5)"
Matrice 283,"(2,4)"
Matrice 284,"(1,4)"
Matrice 285,"(2,5)(3,6)"
Matrice 286,"(2,3)"
Matrice 287,"(2,4)"
Matrice 288,"(2,6,3)"
Matrice 289,"(2,4)"
Matrice 290,"(1,4)"
Matrice 291,"(2,4,6)"
Matrice 292,"(1,4)"
Matrice 293,"(1,3)"
Matrice 294,"(1,4,6)"
Matrice 295,"(2,4)"
Matrice 296,"(1,4)"
Matrice 297,"(3,6,8)(4,7)"
Matrice 298,"(6,8)"
Matrice 299,"(6,7)"
Matrice 300,"(1,8,6)"
Matrice 301,"(6,7)"
Matrice 302,"(6,8)"
Matrice 303,"(1,5,8)"
Matrice 304,"(6,8)"
Matrice 305,"(5,8)"
Matrice 306,"(3,7)(4,8,6)"
Matrice 307,"(2,4)"
Matrice 308,"(2,3)"
Matrice 309,"(1,6,3)"
Matrice 310,"(1,4)"
Matrice 311,"(2,4)"
Matrice 312,"(2,3,5)"
Matrice 313,"(1,3)"
Matrice 314,"(1,4)"
