new_method_p_layer_circuit_720,new_method_censored_circuit_720
62.971830985915474,54.436619718309906
59.25352112676059,62.21126760563378
59.0704225352112,56.71830985915498
59.5352112676057,54.09859154929582
58.140845070422586,57.50704225352112
52.57746478873244,61.605633802816854
57.760563380281724,54.05633802816896
54.042253521126796,57.225352112676035
57.23943661971829,55.591549295774634
52.67605633802817,51.52112676056338
54.54929577464789,56.169014084507054
56.88732394366192,56.83098591549296
55.08450704225352,54.14084507042249
54.464788732394354,48.87323943661972
51.394366197183075,54.35211267605635
45.01408450704225,48.90140845070419
51.19718309859162,53.53521126760563
58.22535211267608,48.67605633802816
49.690140845070395,43.22535211267606
50.08450704225351,52.985915492957744
49.140845070422536,44.633802816901415
48.69014084507042,45.661971830985905
50.42253521126763,47.73239436619723
48.28169014084502,46.67605633802816
43.91549295774644,47.4788732394366
43.67605633802811,43.45070422535211
46.253521126760575,47.35211267605632
39.6056338028169,43.40845070422539
40.64788732394364,37.47887323943666
41.52112676056336,34.12676056338029
43.084507042253506,42.5492957746479
37.18309859154934,41.15492957746474
38.14084507042252,38.16901408450703
38.830985915492946,38.830985915492946
33.29577464788731,37.81690140845069
30.788732394366257,37.69014084507041
35.35211267605636,32.25352112676057
37.225352112676035,41.183098591549296
35.999999999999986,32.53521126760563
33.18309859154929,35.323943661971846
29.028169014084536,34.746478873239425
34.01408450704233,37.43661971830985
25.30985915492956,39.30985915492957
28.957746478873236,36.12676056338031
29.05633802816898,36.04225352112671
28.084507042253538,34.070422535211286
23.80281690140844,26.859154929577443
27.591549295774676,29.929577464788725
25.309859154929605,29.380281690140862
24.704225352112672,30.549295774647888
23.23943661971828,36.56338028169015
20.183098591549296,26.549295774647884
21.098591549295787,24.690140845070463
22.338028169014066,28.056338028169026
18.309859154929555,25.676056338028207
21.408450704225324,27.0
21.05633802816902,13.197183098591548
19.845070422535226,16.6056338028169
16.91549295774646,14.309859154929594
18.605633802816925,12.422535211267594
20.16901408450704,11.23943661971829
18.352112676056297,9.929577464788775
16.000000000000014,8.338028169014077
18.57746478873239,7.154929577464797
15.239436619718315,6.901408450704216
19.450704225352112,6.4507042253521
16.95774647887327,7.295774647887332
13.309859154929594,5.830985915492959
14.943661971830991,6.408450704225377
14.436619718309874,7.239436619718309
14.422535211267618,5.8873239436619595
10.535211267605638,5.929577464788727
10.577464788732405,7.014084507042262
9.81690140845075,6.197183098591541
8.436619718309867,5.915492957746471
9.535211267605636,6.408450704225377
7.338028169014099,5.8873239436619595
6.126760563380285,5.943661971830982
6.056338028169006,5.774647887323936
4.408450704225353,5.577464788732378
2.6760563380281877,6.760563380281681
2.7887323943662112,5.676056338028146
1.2957746478873267,5.647887323943679
1.5492957746478853,5.521126760563377
1.0281690140845123,5.436619718309843
0.07042253521125641,5.507042253521122
0.6760563380281637,5.647887323943657
1.0845070422535352,6.704225352112658
0.07042253521125641,5.5633802816901445
0.07042253521125641,7.6056338028169135
0.8450704225352101,6.887323943661983
0.8873239436619551,5.239436619718307
0.0,5.8873239436619595
1.6478873239436531,6.5070422535211225
0.0,5.450704225352099
0.0,5.408450704225354
0.0,6.4507042253521
0.21126760563379143,5.591549295774656
0.3098591549295815,5.323943661971842
0.07042253521125641,6.464788732394378
0.5492957746478844,5.887323943661982
0.5492957746478844,6.774647887323937
0.7746478873239315,5.309859154929564
0.0,5.521126760563377
0.0,6.774647887323937
0.0,5.323943661971842
0.0,5.211267605633796
0.5774647887323958,5.295774647887308
0.0,5.422535211267587
1.3521126760563273,5.01408450704226
0.07042253521125641,5.253521126760563
