new_method_p_layer_circuit_128,new_method_censored_circuit_128
62.50724637681162,65.28985507246377
63.98550724637688,62.30434782608696
63.30434782608696,63.98550724637681
61.69565217391302,66.98550724637681
54.623188405797116,66.57971014492749
60.79710144927544,61.07246376811588
61.82608695652174,60.08695652173919
62.08695652173915,61.78260869565222
60.50724637681157,60.69565217391304
59.840579710144894,65.20289855072461
58.144927536231904,62.5072463768116
55.536231884058026,58.60869565217388
59.5797101449276,58.710144927536234
59.59420289855073,61.913043478260896
55.95652173913048,60.71014492753633
61.72463768115941,59.69565217391304
56.913043478260896,59.69565217391304
54.985507246376855,61.82608695652176
58.76811594202898,56.65217391304351
55.260869565217384,61.85507246376814
62.47826086956518,59.79710144927539
58.46376811594205,53.65217391304344
51.27536231884056,59.63768115942034
58.85507246376813,56.86956521739128
56.231884057971016,54.72463768115943
51.43478260869572,51.7536231884058
58.55072463768114,52.01449275362322
50.94202898550719,53.42028985507241
51.217391304347856,56.07246376811601
59.84057971014496,49.36231884057969
54.24637681159421,49.79710144927532
54.79710144927537,51.46376811594209
55.27536231884056,47.04347826086954
56.550724637681135,44.89855072463769
53.26086956521736,48.30434782608697
53.94202898550733,44.34782608695649
55.56521739130431,40.492753623188406
51.28985507246377,45.02898550724639
54.20289855072464,42.46376811594204
50.072463768116,41.521739130434796
48.49275362318841,40.86956521739131
52.057971014492786,40.3768115942029
47.130434782608724,39.73913043478261
48.02898550724637,38.73913043478267
49.91304347826087,36.73913043478263
49.08695652173911,38.88405797101451
47.63768115942029,35.753623188405804
48.79710144927536,40.21739130434781
44.18840579710146,38.81159420289859
42.47826086956523,39.66666666666674
44.82608695652179,39.13043478260867
47.15942028985507,36.753623188405825
40.11594202898554,36.710144927536234
42.159420289855085,37.39130434782609
42.69565217391305,36.115942028985536
40.768115942029006,36.40579710144929
39.956521739130466,39.318840579710155
39.91304347826088,34.710144927536234
41.59420289855073,35.42028985507246
40.07246376811593,34.434782608695656
39.40579710144927,34.27536231884061
38.49275362318838,38.85507246376818
40.13043478260874,36.05797101449282
39.9130434782609,35.115942028985515
38.42028985507251,35.115942028985536
38.521739130434796,31.333333333333368
38.3768115942029,35.46376811594201
38.753623188405804,31.72463768115943
36.53623188405797,30.86956521739137
38.710144927536284,32.3623188405797
36.97101449275364,28.391304347826065
39.565217391304316,30.01449275362318
36.826086956521785,28.05797101449279
39.449275362318815,26.028985507246393
34.44927536231883,21.159420289855113
38.478260869565204,21.043478260869563
38.69565217391309,20.347826086956555
35.550724637681206,23.23188405797103
35.3188405797102,19.173913043478287
40.50724637681162,19.04347826086954
36.10144927536234,17.999999999999993
35.47826086956518,16.289855072463745
35.188405797101474,16.34782608695651
33.65217391304351,17.463768115942035
34.52173913043482,16.231884057971023
35.57971014492753,16.217391304347828
36.637681159420296,16.11594202898552
34.840579710144915,16.840579710144944
33.04347826086962,16.376811594202923
33.05797101449279,16.318840579710137
36.57971014492753,15.68115942028987
33.23188405797104,15.68115942028987
33.37681159420291,15.681159420289848
33.13043478260871,15.768115942028981
33.36231884057974,15.217391304347828
32.44927536231885,15.217391304347828
33.88405797101448,16.04347826086958
34.507246376811615,15.710144927536241
31.927536231884048,15.217391304347828
31.608695652173967,16.04347826086956
32.710144927536255,15.217391304347828
29.971014492753632,16.44927536231886
28.85507246376806,15.420289855072443
30.492753623188463,19.579710144927542
31.072463768115966,15.217391304347828
32.04347826086962,16.40579710144927
28.33333333333332,16.275362318840592
28.17391304347825,16.50724637681158
24.898550724637715,16.17391304347826
23.884057971014517,15.217391304347828
25.347826086956537,18.217391304347807
22.66666666666668,16.072463768115952
20.608695652173957,15.217391304347828
21.637681159420307,16.072463768115952
20.18840579710144,15.217391304347828
18.043478260869538,15.217391304347828
18.18840579710146,15.217391304347828
17.289855072463787,15.217391304347828
17.275362318840592,15.217391304347828
16.840579710144922,15.217391304347828
17.637681159420303,15.217391304347828
16.014492753623188,15.217391304347828
16.391304347826097,15.217391304347828
15.695652173913043,15.681159420289848
15.579710144927517,15.217391304347828
15.68115942028987,15.217391304347828
17.130434782608717,15.217391304347828
15.565217391304342,16.44927536231886
16.07246376811593,15.217391304347828
16.1014492753623,15.217391304347828
15.565217391304365,16.231884057971023
15.217391304347828,15.217391304347828
15.318840579710159,16.449275362318836
15.217391304347828,15.217391304347828
15.318840579710136,15.217391304347828
15.318840579710136,17.304347826086964
15.21739130434785,15.217391304347828
15.681159420289848,15.217391304347828
15.217391304347828,15.217391304347828
15.217391304347805,15.217391304347828
16.072463768115952,15.217391304347828
15.217391304347828,16.40579710144927
15.217391304347805,15.217391304347828
15.217391304347828,15.217391304347828
15.217391304347828,15.217391304347828
15.217391304347805,16.40579710144927
15.217391304347805,16.188405797101456
15.521739130434797,16.449275362318836
15.217391304347828,16.797101449275353
15.217391304347828,15.217391304347828
15.710144927536241,15.217391304347828
15.840579710144919,15.217391304347828
15.217391304347828,15.217391304347828
15.217391304347828,16.14492753623189
16.188405797101456,16.17391304347826
15.217391304347828,15.217391304347828
16.449275362318836,15.217391304347828
15.217391304347828,15.217391304347828
15.217391304347828,15.217391304347828
15.318840579710136,15.217391304347828
15.217391304347828,15.565217391304342
15.21739130434785,15.217391304347828
15.217391304347828,16.521739130434774
15.217391304347828,15.217391304347828
15.21739130434785,15.217391304347828
15.217391304347828,15.217391304347828
15.21739130434785,15.217391304347828
15.217391304347828,15.217391304347828
15.217391304347828,15.217391304347828
