new_method_p_layer_circuit_64,new_method_censored_circuit_64
55.65957446808507,57.26241134751773
53.33333333333332,53.43262411347516
54.666666666666664,47.51773049645387
54.08510638297874,55.943262411347504
52.638297872340466,57.98581560283689
50.7659574468085,55.23404255319151
54.87943262411341,53.148936170212814
51.77304964539007,54.36879432624111
56.93617021276596,54.00000000000007
53.914893617021264,58.19858156028366
53.85815602836877,54.78014184397162
55.404255319148945,53.87234042553195
57.943262411347554,51.77304964539009
56.05673758865246,54.326241134751754
56.524822695035496,57.787234042553216
56.51063829787235,54.55319148936177
52.836879432624116,56.24113475177306
55.6595744680851,51.23404255319153
56.58156028368788,53.546099290780155
57.248226950354585,53.84397163120567
55.574468085106375,56.056737588652524
52.02836879432622,55.23404255319151
50.99290780141843,56.85106382978719
52.60992907801414,50.439716312056774
55.191489361702104,56.60992907801419
52.86524822695038,52.49645390070916
52.51063829787235,61.219858156028394
49.716312056737586,54.19858156028372
58.113475177305006,53.71631205673757
53.48936170212766,52.19858156028367
51.80141843971631,55.418439716312015
53.971631205673745,53.50354609929078
58.04255319148935,51.234042553191486
51.88652482269502,48.76595744680849
55.16312056737589,52.297872340425535
53.12056737588649,55.46099290780142
50.72340425531912,49.929078014184384
53.27659574468082,54.992907801418454
54.836879432624116,47.20567375886522
56.82269503546098,54.70921985815605
53.13475177304965,51.84397163120564
58.751773049645365,52.56737588652487
56.78014184397158,51.04964539007093
52.68085106382978,50.87943262411345
54.52482269503547,50.92198581560285
57.85815602836881,55.6879432624114
52.510638297872326,52.14184397163122
55.50354609929074,49.02127659574469
52.19858156028367,51.12056737588646
53.65957446808516,53.07801418439717
55.31914893617016,53.64539007092199
53.4609929078014,49.12056737588646
54.297872340425556,53.063829787234006
57.27659574468085,56.25531914893615
53.73049645390071,51.30496453900704
54.46808510638297,55.43262411347521
54.340425531914896,52.624113475177325
49.20567375886527,46.751773049645394
52.69503546099297,47.07801418439719
54.55319148936171,50.212765957446834
53.14893617021277,48.87943262411343
53.80141843971631,52.73758865248226
54.52482269503547,50.96453900709219
57.56028368794319,44.453900709219866
51.39007092198584,51.70212765957445
